policy,date,day_index,t,hour,scored,T_oa,T_wb,occ,fan_kwh,coil_kwh_th,elec_cop3_kwh,elec_cop4_kwh,elec_cop5_kwh,P_fan_kw,P_fan_ahu1,P_fan_ahu2,air_m3h,T_zone_mean,T_zone_p95,T_zone_max,T_sp_mean,comfort_excess_sum_k,comfort_excess_max_k,n_zones_over,track_dev_sum_k,track_abs_mean_k,track_signed_mean_k,track_rmse_k,n_too_cold,n_too_warm,n_in_band,cost_comfort,cost_comfort_one_sided,cost_comfort_two_sided,cost_vent,T_sa_ahu1,T_sa_ahu2
as_operated,2026-08-09,72,63,15.75,False,32.22222222222222,24.60555555555556,0.016666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.005764516977006,25.512178684211346,26.5500585432687,24.024528301886797,19.742968545584716,3.049546924381559,26,46.63249464873721,1.33735571539248,-0.01876378490977997,1.6968761190559563,16,26,11,0.0,0.0,0.0,0.0,16.598179495445397,16.671428239733963
as_operated,2026-08-09,72,64,16.0,False,31.432111111111112,24.595666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00550655706105,25.513044148066957,26.557028953508908,23.90314528301887,23.46402590681337,3.050058543268701,27,48.54750421418029,1.375737030286558,0.1023612740421841,1.7344322353128347,16,27,10,0.0,0.0,0.0,0.0,17.802514911041467,17.006695602970378
as_operated,2026-08-09,72,65,16.25,False,31.333333333333332,24.59444444444444,0.03511905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00360577010513,25.512027039736534,26.5485730620965,24.05849056603774,19.75154292999541,3.057028953508908,26,48.4544663518561,1.372816772623885,-0.05488479593260827,1.7286701623434588,16,26,11,0.0,0.0,0.0,0.0,17.128852198146394,17.517128154210976
as_operated,2026-08-09,72,66,16.5,False,31.333333333333332,24.59444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.003745088213364,25.51291665651388,26.55587877739997,23.405915094339626,35.6037381993734,3.0485730620965015,30,48.97442506582454,1.3907633472741463,0.5978299938737396,1.7230354886011483,14,30,9,0.0,0.0,0.0,0.0,17.945113176022105,14.655005393763357
as_operated,2026-08-09,72,67,16.75,False,31.333333333333332,24.59444444444444,0.03333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.002360026926784,25.51200598825016,26.548386925521463,22.923777358490565,55.41332006375091,5.7630817649367,37,67.33033324840687,1.7309708359607767,1.0785826684362099,2.1722808698485836,9,37,7,0.0,0.0,0.0,0.0,19.702410115760664,12.651548896950716
as_operated,2026-08-09,72,68,17.0,False,30.333333333333332,24.741666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001394335318416,25.512894250559572,26.555734655854966,24.05849056603774,19.731886962176755,3.048386925521463,26,48.55030482772061,1.3749911845471994,-0.057096230719325604,1.7323380542606024,16,26,11,0.0,0.0,0.0,0.0,17.87798065285531,14.260252630143954
as_operated,2026-08-09,72,69,17.25,False,29.333333333333332,24.88888888888889,0.02559525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.998111999104783,25.512356856188447,26.551327638062304,23.49246037735849,42.71633464933442,5.7584862279900335,30,66.07778036105148,1.7162166511197805,0.5056516217462905,2.0687655074718485,15,30,8,0.0,0.0,0.0,0.0,17.601901234602515,16.9793004058699
as_operated,2026-08-09,72,70,17.5,False,29.333333333333332,24.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.996784619678238,25.51316624180311,26.558011586300825,23.343152830188686,49.352557995007786,4.5846276380623046,32,74.12911399047383,1.872525114333013,0.6536317894895569,2.2067474099846645,14,32,7,0.0,0.0,0.0,0.0,18.248161277043,17.368770737426573
as_operated,2026-08-09,72,71,17.75,False,29.333333333333332,24.88888888888889,0.01785715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.99498478967851,25.51294015063743,26.55614295851218,24.05849056603774,19.733418100499737,3.0580115863008253,26,48.79036419928992,1.37986281435816,-0.06350577635922224,1.7409807405806421,16,26,11,0.0,0.0,0.0,0.0,18.384371197617426,21.504082377715246
as_operated,2026-08-09,72,72,18.0,False,28.88888888888889,24.961111111111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.99379650880926,25.513621185340032,26.56173998531522,23.515856603773585,39.52444157101877,3.1128851230173815,31,63.23182800121482,1.6636612354895262,0.47793990503567485,1.9499732956094684,14,31,8,0.0,0.0,0.0,0.0,15.895811617053656,9.64997256408627
as_operated,2026-08-09,72,73,18.25,False,28.88888888888889,24.961111111111116,0.02559525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.991753670836736,25.512919623426182,26.555977435448337,23.54981886792453,40.097344167441975,4.595039985315221,29,65.66396691876072,1.6984852788118954,0.4419348029122063,2.0637431689375667,14,29,10,0.0,0.0,0.0,0.0,19.721399275237978,18.663660652818123
as_operated,2026-08-09,72,74,18.5,False,28.88888888888889,24.961111111111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.991354022812832,25.513599282164666,26.561611824368402,24.05849056603774,19.7174779463078,3.0559774354483373,26,48.97009593574661,1.382871866007449,-0.06713654322489745,1.7463021960690013,16,26,11,0.0,0.0,0.0,0.0,16.170937384303826,15.215920672811542
as_operated,2026-08-09,72,75,18.75,False,28.88888888888889,24.961111111111116,0.016666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.99030249244079,25.513141869234158,26.559400135731334,23.94276981132076,25.856421830537915,3.061611824368402,26,55.129927905302466,1.4991668297041099,0.047532681120034385,1.8487954274540226,16,26,11,0.0,0.0,0.0,0.0,15.350932178518278,15.386201951532787
as_operated,2026-08-09,72,76,19.0,False,28.24072222222222,24.748166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.989334882992846,25.510904248973674,26.564261947552215,23.932705660377366,22.783417834447093,3.059400135731334,26,48.81493867177717,1.3744345123911212,0.056629222615483706,1.757822552534094,15,26,12,0.0,0.0,0.0,0.0,15.180725173806795,17.999405197462366
as_operated,2026-08-09,72,77,19.25,False,28.111111111111107,24.705555555555556,0.033928575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98690186358474,25.510985461851604,26.55464300410264,24.05849056603774,19.72056746394383,3.0642619475522146,26,49.074827221346226,1.3856129850223415,-0.07158870245299653,1.7514524580877295,17,26,10,0.0,0.0,0.0,0.0,17.62857732924712,17.097748866242817
as_operated,2026-08-09,72,78,19.5,False,28.111111111111107,24.705555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.986580346793794,25.5089742905629,26.560578602890025,24.05849056603774,19.701746813329226,3.0546430041026404,26,49.14512750490134,1.386257182890082,-0.07191021924394071,1.752498580272444,17,26,10,0.0,0.0,0.0,0.0,16.10034768407687,19.621403728695434
as_operated,2026-08-09,72,79,19.75,False,28.111111111111107,24.705555555555556,0.03333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.984842010164474,25.509328621806777,26.552025899273545,24.05849056603774,19.708457480319975,3.0605786028900255,26,49.175345400029364,1.3869202903727167,-0.07364855587326535,1.7538698043042957,17,26,10,0.0,0.0,0.0,0.0,20.85342209333388,16.403971549544845
as_operated,2026-08-09,72,80,20.0,False,27.416666666666664,24.307388888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9840359862746,25.50694077773086,26.558552234932392,24.05849056603774,19.69256698920623,3.052025899273545,26,49.22002129123036,1.3880062757077838,-0.07445457976314449,1.7557451037369225,17,26,10,0.0,0.0,0.0,0.0,16.029163012562698,15.800079934849194
as_operated,2026-08-09,72,81,20.25,False,27.277777777777775,24.227777777777778,0.03174605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.981808881359363,25.506751338885255,26.551083007184165,24.05849056603774,19.69956627399796,3.0585522349323924,26,49.27452543853216,1.389140508779531,-0.07668168467837648,1.7580017737422156,17,26,10,0.0,0.0,0.0,0.0,15.066738581193452,15.767756542622923
as_operated,2026-08-09,72,82,20.5,False,27.277777777777775,24.227777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.981544960448257,25.504644801009295,26.55782217387554,24.05849056603774,19.684461361613586,3.0510830071841646,26,49.344772639506175,1.3898088256314414,-0.07694560558948538,1.7590948667777853,17,26,10,0.0,0.0,0.0,0.0,16.25156128314568,17.426243516821366
as_operated,2026-08-09,72,83,20.75,False,27.277777777777775,24.227777777777778,0.01785715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.980542244336924,25.50396393483413,26.555996300546816,24.029560377358496,19.69256156471094,3.0578221738755396,26,48.512353583696395,1.3677097058337284,-0.049018133021570036,1.7503102326241489,16,26,11,0.0,0.0,0.0,0.0,17.417424618307788,18.25666951700476
as_operated,2026-08-09,72,84,21.0,False,26.768500000000003,24.112055555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97986063034684,25.50182103954288,26.56162643120824,24.05849056603774,19.68719155241542,3.0559963005468163,26,49.40963741476974,1.3912982883036589,-0.07862993569090253,1.7618139770469063,17,26,10,0.0,0.0,0.0,0.0,15.841815805766933,11.354208382944993
as_operated,2026-08-09,72,85,21.25,False,26.666666666666668,24.08888888888889,0.0328869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97772862321167,25.50194309260543,26.553013275758396,24.05849056603774,19.692786820656686,3.0616264312082393,26,49.45474569154028,1.3922633940020472,-0.08076194282607119,1.7638118508293115,17,26,10,0.0,0.0,0.0,0.0,19.597300576372568,19.979675184648592
as_operated,2026-08-09,72,86,21.5,False,27.064833333333336,24.07222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97814941903587,25.50039792695383,26.5593167392995,23.99559811320755,21.209384003877258,3.0530132757583957,26,49.24987878759889,1.3873266320498154,-0.01744869417167133,1.7464191180827857,17,26,10,0.0,0.0,0.0,0.0,16.600724222223555,16.229598393986866
as_operated,2026-08-09,72,87,21.75,False,29.055555555555557,23.988888888888894,0.01785715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.980472065438327,25.502031320833478,26.557153510396432,24.05849056603774,19.68468316302635,3.0593167392995007,26,49.515239447925836,1.3903064143538326,-0.07801850059941629,1.7598693054693226,17,26,10,0.0,0.0,0.0,0.0,21.670935455212817,19.656767604958166
as_operated,2026-08-09,72,88,22.0,False,28.96294444444445,23.905555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.982879872709628,25.502221859335663,26.562522433895428,24.05849056603774,19.684420374022864,3.0571535103964322,26,49.400416690371955,1.3887922408011995,-0.07561069332810592,1.7568511605304904,17,26,10,0.0,0.0,0.0,0.0,16.28690988934178,13.012718806156634
as_operated,2026-08-09,72,89,22.25,False,28.944444444444443,23.88888888888889,0.038888900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.982923688067036,25.504755209471224,26.5513395047229,24.05849056603774,19.695339037558405,3.0625224338954276,26,49.309132874597076,1.3879139506065636,-0.0755668779707013,1.755385949862602,17,26,10,0.0,0.0,0.0,0.0,17.237007763065268,16.670088790410276
as_operated,2026-08-09,72,90,22.5,False,28.944444444444443,23.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.984691910511064,25.504504687765127,26.55802077440079,23.99559811320755,19.679673345459534,3.0513395047229004,26,46.62382919249383,1.331538454546174,-0.01090620269648293,1.7057719993050395,16,26,11,0.0,0.0,0.0,0.0,18.13111771127549,17.53183685033328
as_operated,2026-08-09,72,91,22.75,False,28.944444444444443,23.88888888888889,0.020833325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.985091346873908,25.505569575241534,26.554976101719053,24.05849056603774,19.69236230321551,3.0580207744007915,26,49.21377645867125,1.3865370367837173,-0.07339921916382333,1.7526913256099503,17,26,10,0.0,0.0,0.0,0.0,21.24135942848957,15.509857561765905
as_operated,2026-08-09,72,92,23.0,False,28.71294444444445,23.680555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.985996824532872,25.50497121002958,26.560836513207242,23.839120754716987,25.497950702572943,3.0549761017190527,28,49.59552096968564,1.4018886864697386,0.14687606981589235,1.748379520624681,17,28,8,0.0,0.0,0.0,0.0,14.73993780032601,15.531419386648448
as_operated,2026-08-09,72,93,23.25,False,28.666666666666668,23.63888888888889,0.034615375000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.985067329715264,25.50655103479325,26.551719851415264,24.05849056603774,19.69902189821539,3.060836513207242,26,49.16701336763103,1.3863566050496288,-0.07342323632247393,1.7524220763338434,17,26,10,0.0,0.0,0.0,0.0,16.398953479643332,15.079995279172268
as_operated,2026-08-09,72,94,23.5,False,28.666666666666668,23.63888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.985915537923592,25.505758776896208,26.558315268660873,24.05849056603774,19.685036220615626,3.051719851415264,26,49.17881848501692,1.3862185174894008,-0.07257502811413864,1.7520264725906949,17,26,10,0.0,0.0,0.0,0.0,16.928702197833015,17.4365776612616
as_operated,2026-08-09,72,95,23.75,False,28.666666666666668,23.63888888888889,0.03571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.984958824360604,25.507285401325213,26.549334247859097,23.24239811320755,44.28972038017935,3.112125387566145,35,60.56222696304209,1.6131737744321184,0.7425607111530523,1.939764803637814,12,35,6,0.0,0.0,0.0,0.0,16.24887418615266,17.511203711568736
as_operated,2026-08-10,73,0,0.0,False,28.249999999999996,23.53238888888889,0.01785715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.856121800897743,25.588463758988212,29.036544765875803,24.05849056603774,70.5394,6.2013,39,87.2799,1.8357336824196215,0.7976312348600109,2.0165869520927253,12,38,3,0.0,0.0,0.0,0.0,14.902778668233157,17.929986914343953
as_operated,2026-08-10,73,1,0.25,False,28.166666666666668,23.511111111111106,0.033928575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.487247997611345,25.41210000571679,28.478427733393644,23.220262264150946,85.08330148155883,7.0698447658758035,39,98.410661787908,2.100562667372876,1.2669857334604002,2.414436748941841,10,39,4,0.0,0.0,0.0,0.0,16.176419778106695,16.78338314683115
as_operated,2026-08-10,73,2,0.5,False,28.166666666666668,23.511111111111106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.204330201461357,25.271969166745436,28.00551815132755,23.313216981132076,67.27323149330208,6.511727733393645,38,84.76141789356127,1.915051366933022,0.8911132203292869,2.2531704065523557,13,36,4,0.0,0.0,0.0,0.0,17.461437188247967,11.450843577969401
as_operated,2026-08-10,73,3,0.75,False,28.166666666666668,23.511111111111106,0.016666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.984801750717743,25.15096082958026,27.609103570308832,23.36881320754717,52.01464523080661,6.0388181513275505,38,72.94642999315136,1.7435183093873394,0.6159885431705724,2.105720983521026,13,33,7,0.0,0.0,0.0,0.0,17.756599744848277,13.782497377999308
as_operated,2026-08-10,73,4,1.0,False,28.166666666666668,23.511111111111106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81532269561515,25.047972654801214,27.273912429874894,24.05849056603774,18.914179658329555,4.109103570308832,26,49.18485610602181,1.3352049491196718,-0.24316787042258606,1.7878981989737557,17,22,14,0.0,0.0,0.0,0.0,14.632793943925817,18.733773800678865
as_operated,2026-08-10,73,5,1.25,False,28.166666666666668,23.511111111111106,0.033928575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.681995676341597,24.957899362633675,26.995031830466335,23.728935849056604,27.89731275028305,3.773912429874894,25,57.66914832986903,1.4977190227390504,-0.046940172715002004,1.9307162080376155,17,23,13,0.0,0.0,0.0,0.0,13.973054309868626,12.30193689230835
as_operated,2026-08-10,73,6,1.5,False,28.166666666666668,23.511111111111106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.579553980213102,24.88227595421279,26.757122011146677,23.810694339622643,18.89614095449455,3.495031830466335,22,48.47702223341484,1.3307384121895356,-0.23114035940954053,1.7570757340423948,18,19,16,0.0,0.0,0.0,0.0,15.353615873837507,19.423038013419312
as_operated,2026-08-10,73,7,1.75,False,28.166666666666668,23.511111111111106,0.03333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.497904556384274,24.81565356841295,26.560055098341273,24.05849056603774,10.498276071521495,3.257122011146677,15,47.24004695935151,1.2934940729190547,-0.5605860096534618,1.842576114766989,18,15,20,0.0,0.0,0.0,0.0,18.513692897070364,15.683681137542358
as_operated,2026-08-10,73,8,2.0,False,28.043222222222223,23.486444444444444,0.016666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.434434630961107,24.75927809717733,26.392345496045923,23.99559811320755,10.103079935943232,3.060055098341273,16,46.973640381414185,1.2799717458237532,-0.5611634822464354,1.8485840983531954,17,16,20,0.0,0.0,0.0,0.0,20.093180147408344,14.272812628672083
as_operated,2026-08-10,73,9,2.25,False,27.944444444444443,23.466666666666665,0.03511905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.383512627566564,24.70992293460155,26.2527215796951,24.05849056603774,8.49785002490783,2.892345496045923,15,47.68165621169041,1.3129299755647093,-0.6749779384711748,1.8745475762427715,20,12,21,0.0,0.0,0.0,0.0,13.646484345575121,17.672200304188483
as_operated,2026-08-10,73,10,2.5,False,27.944444444444443,23.466666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.344906885854716,24.669237997881844,26.131894767869987,24.05849056603774,7.8668991102749395,2.7527215796950983,12,47.97462988213093,1.322564834080522,-0.7135836801830228,1.8859716993523874,21,12,20,0.0,0.0,0.0,0.0,17.246802131638667,16.901366772604998
as_operated,2026-08-10,73,11,2.75,False,27.944444444444443,23.466666666666665,0.03333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.31279794183429,24.632557346848813,26.033362558004317,24.05849056603774,7.426160847970429,2.631894767869987,12,48.302319388266035,1.330823505992505,-0.7456926242034408,1.8964303765390766,23,12,18,0.0,0.0,0.0,0.0,14.899107122879409,17.42116368306887
as_operated,2026-08-10,73,12,3.0,False,27.84722222222222,23.379166666666663,0.016666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.287916153685426,24.601854639573908,25.948638415980223,24.05849056603774,7.059347301688497,2.533362558004317,12,48.65505446254953,1.3372113715310217,-0.7705744123523092,1.9045871595849957,23,10,20,0.0,0.0,0.0,0.0,17.40893293401062,13.104413810854503
as_operated,2026-08-10,73,13,3.25,False,27.83333333333333,23.366666666666667,0.026877275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.267593621149608,24.58188709188319,25.878270051274686,24.05849056603774,6.773491844258203,2.4486384159802235,10,49.03711296920294,1.342524711778216,-0.7908969448881271,1.911533664232237,23,10,20,0.0,0.0,0.0,0.0,17.820166997115216,16.74276272198046
as_operated,2026-08-10,73,14,3.5,False,27.83333333333333,23.366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25255096188418,24.57516740867847,25.81650695977407,24.05849056603774,6.566751205614857,2.3782700512746864,10,49.38165163720612,1.3462904541741578,-0.8059396041535585,1.916224568887651,23,9,21,0.0,0.0,0.0,0.0,19.40849110938231,15.139772044842138
as_operated,2026-08-10,73,15,3.75,False,27.83333333333333,23.366666666666667,0.03333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.23893560220095,24.563139936917043,25.76768158834062,24.05849056603774,6.415316656615385,2.3165069597740704,9,49.63981815979332,1.350372195270972,-0.8195549638367869,1.9211204254974998,23,9,21,0.0,0.0,0.0,0.0,17.316490374276725,18.29117193836456
as_operated,2026-08-10,73,16,4.0,False,27.805555555555557,23.419444444444444,0.01785715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.228656992149645,24.5564464617182,25.725062921576786,24.05849056603774,6.276685460077012,2.2676815883406185,9,49.877759791377954,1.3534455135580348,-0.8298335738880938,1.9245985999177377,23,9,21,0.0,0.0,0.0,0.0,14.658373720361132,14.831541666126904
as_operated,2026-08-10,73,17,4.25,False,27.77777777777778,23.47222222222222,0.1512364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.214336006760853,24.532740746016273,25.701748863896626,24.05849056603774,6.171241680989212,2.225062921576786,9,50.05956029243081,1.3589305872337971,-0.8441545592768809,1.9319320639777728,23,9,21,0.0,0.0,0.0,0.0,15.096422081334357,14.763190846457173
as_operated,2026-08-10,73,18,4.5,False,27.77777777777778,23.47222222222222,0.0666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.206833878383446,24.527195578531263,25.67412821908751,24.05849056603774,6.01083638595783,2.2017488638966256,9,50.309356312467244,1.3614101619575096,-0.8516566876542986,1.934853784683939,23,9,21,0.0,0.0,0.0,0.0,19.269588490626973,17.745852798329402
as_operated,2026-08-10,73,19,4.75,False,27.77777777777778,23.47222222222222,0.199999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.194797183319704,24.51506572322079,25.663496094289687,24.02779811320755,6.703794670521699,2.1741282190875104,10,51.21960374495271,1.3836260534718785,-0.8330009298878421,1.9489858388846735,23,10,20,0.0,0.0,0.0,0.0,17.594435626500015,16.854321004816384
as_operated,2026-08-10,73,20,5.0,False,27.685166666666664,23.388888888888886,0.13809500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.18799986173927,24.508749518987752,25.64847817551047,23.9988679245283,6.848296040947453,2.1634960942896875,10,50.81373407807861,1.3757666616482933,-0.810868062789036,1.9477521524166816,22,10,21,0.0,0.0,0.0,0.0,17.85224147163186,19.455906620303864
as_operated,2026-08-10,73,21,5.25,False,27.666666666666668,23.37222222222222,0.11428582500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.18360351879458,24.504987179634654,25.633544356420984,24.05849056603774,5.715246257714657,2.148478175510469,9,50.787531888098265,1.3707365025885614,-0.8748870472431554,1.9473392010768518,23,9,21,0.0,0.0,0.0,0.0,18.006279278889053,19.6128311008016
as_operated,2026-08-10,73,22,5.5,False,27.666666666666668,23.37222222222222,0.09999992499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.180662485650906,24.502757823594255,25.619624960944872,24.024528301886797,5.667469921249172,2.133544356420984,9,49.07612873068308,1.3378230524279995,-0.8438658162358919,1.8967475741732294,23,9,21,0.0,0.0,0.0,0.0,17.341530372735928,16.18746277163237
as_operated,2026-08-10,73,23,5.75,False,27.666666666666668,23.37222222222222,0.06666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.179709360140656,24.502867579962246,25.604757481460844,23.934213207547174,7.934850652025297,2.119624960944872,10,50.530698921225905,1.3614365403528446,-0.7545038474065079,1.9123652477930366,22,10,21,0.0,0.0,0.0,0.0,17.494780236603436,15.44371244597241
as_operated,2026-08-10,73,24,6.0,False,27.555555555555554,23.35,0.13333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17565991252765,24.499148543748472,25.59829478909047,24.05849056603774,5.627433778793328,2.104757481460844,9,50.9650923887266,1.3737257664119928,-0.8828306535100876,1.9507360758938226,23,9,21,0.0,0.0,0.0,0.0,17.8019233639672,10.036590744449551
as_operated,2026-08-10,73,25,6.25,False,27.444444444444446,23.327777777777776,0.035714325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.176650315817426,24.501722632698122,25.583364577536834,23.744275471698117,10.2829630236558,2.0982947890904704,13,47.430012559043845,1.3035775980713968,-0.5676251558806892,1.8199605293935874,21,13,19,0.0,0.0,0.0,0.0,16.096108516395404,14.73041748659523
as_operated,2026-08-10,73,26,6.5,False,27.444444444444446,23.327777777777776,0.2011904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16985596367949,24.494343707936896,25.5864530430417,23.870690566037737,8.253060727364574,2.083364577536834,11,48.97791977353798,1.3345226801826071,-0.7008346023582444,1.895706815526361,21,11,21,0.0,0.0,0.0,0.0,15.128910743421285,17.667180342123128
as_operated,2026-08-10,73,27,6.75,False,27.444444444444446,23.327777777777776,0.10238085,0.0,0.0,0.0,0.0,0.0,5.86927990366792,2.940205067438714,2.929074836229206,14759.963900454142,22.937716500890517,24.29681760164206,25.28217155181291,23.484533962264155,22.202414069841474,3.619753043041701,20,60.229439502377986,1.5753697791987664,-0.5468174613736327,2.089921229904585,22,16,15,0.0,0.0,0.0,0.0,18.682242652363023,19.04048019612452
as_operated,2026-08-10,73,28,7.0,True,27.73611111111111,23.477777777777778,0.19835165,1.46731997591698,9.569729327305605,4.657229751685515,3.8597523077433813,3.381265841378101,5.86927990366792,2.940205067438714,2.929074836229206,15167.089827926793,22.634802143332166,24.00993236882054,24.89407967905739,23.30415849056604,17.89912390770126,2.745972589378173,19,55.015186916747254,1.5367437912942614,-0.6693563472338716,2.1330458157493495,23,17,13,139.38755993184964,25.190887182832054,139.38755993184964,0.0,15.08077225269492,17.232052992132868
as_operated,2026-08-10,73,29,7.25,True,27.83333333333333,23.527777777777775,0.529762,1.46731997591698,11.240106747142715,5.214022224964552,4.277346662702659,3.715341325345523,5.86927990366792,2.940205067438714,2.929074836229206,14277.044241864438,22.31871361413053,23.710978713757022,24.53978485429472,23.678871698113213,14.407555607899237,6.658582280068536,11,73.29305579568329,1.9866228264476096,-1.3601580839826761,2.7838378275852036,33,8,12,269.7306373348349,57.01827150900594,269.7306373348349,0.0,13.365691089549683,14.781575558390358
as_operated,2026-08-10,73,30,7.5,True,27.83333333333333,23.527777777777775,0.44642849999999995,1.4531626778101625,9.51695426842123,4.625480767283905,3.83240124491547,3.3565535314944084,5.81265071124065,2.940205067438714,2.872445643801936,14996.38709297307,22.203150277273792,23.627678355546852,24.35881837490267,23.347305660377355,16.96998952563157,3.0011995224881396,14,79.1295885641909,2.0120529359709893,-1.144155383103567,2.6882254177186087,33,14,6,277.2385786419822,27.939435397381622,277.2385786419822,0.0,15.900319401912597,15.274885386888997
as_operated,2026-08-10,73,31,7.75,True,27.83333333333333,23.527777777777775,0.38333324999999996,1.43885550034335,7.179487376530107,3.832017959186719,3.2337273444758767,2.8747529756493715,5.7554220013734,2.940205067438714,2.815216933934686,13422.863332924155,22.18947265974071,23.600192734175394,24.20356360803297,24.05849056603774,0.8588183749026683,0.8588183749026683,1,79.80978838055736,1.9548264598406875,-1.8690179062970251,2.6966966625032525,41,1,11,306.07915261758313,0.7375690010704602,306.07915261758313,0.0,15.818902340898994,17.708562041126147
as_operated,2026-08-10,73,32,8.0,True,28.72222222222222,24.223166666666664,0.43333325,1.424391415103281,10.04710190192877,4.773425382412871,3.9361668905854734,3.433811795489035,5.697565660413124,2.940205067438714,2.7573605929744107,13698.308553352213,22.051125182669526,23.545113142005196,23.962914095737208,23.87484528301887,2.987680696787976,1.4840096261394606,4,77.34924063727247,2.020710486979021,-1.8237201003493393,2.7249771568494863,38,4,11,262.88173541669875,3.023210492774636,262.88173541669875,0.0,12.975830181891858,16.085489975812237
